"B19013_001E","enrollment","FourYrDrop_Campus","FourYrGrad_Campus","CollegeReady_Math_Campus","CollegeReady_Reading_Campus","Attendance_All","Year","CNTYNAME","NAME"
44004,668,0.008,0.984,0.949,0.774,0.964,2017,"MADISON","Madison County, Texas"
49428,664,0,0.972,0.947,0.824,0.958,2018,"MADISON","Madison County, Texas"
52664,666,0,0.982,0.907,0.667,0.954,2019,"MADISON","Madison County, Texas"
29943,359,0.123,0.827,0.61,0.64,0.95,2010,"MARION","Marion County, Texas"
31903,340,0.031,0.948,0.7,0.51,0.949,2011,"MARION","Marion County, Texas"
32226,349,0.014,0.958,0.54,0.67,0.951,2012,"MARION","Marion County, Texas"
31967,349,0.035,0.93,0.66,0.66,0.95,2013,"MARION","Marion County, Texas"
34363,308,0.035,0.929,0.28,0.15,0.949,2014,"MARION","Marion County, Texas"
34175,327,0.014,0.986,0.214,0.179,0.952,2015,"MARION","Marion County, Texas"
35424,351,0.051,0.937,0.282,0.235,0.947,2016,"MARION","Marion County, Texas"
36938,350,0.023,0.966,0.283,0.133,0.939,2017,"MARION","Marion County, Texas"
37283,374,0,1,0.366,0.268,0.942,2018,"MARION","Marion County, Texas"
37662,379,0.067,0.921,0.489,0.178,0.935,2019,"MARION","Marion County, Texas"
38111,212,0,1,0.76,0.62,0.926,2010,"MARTIN","Martin County, Texas"
42050,215,0.039,0.941,0.56,0.51,0.938,2011,"MARTIN","Martin County, Texas"
41964,213,0.021,0.979,0.57,0.65,0.931,2012,"MARTIN","Martin County, Texas"
42607,222,0.057,0.907,0.63,0.7,0.931,2013,"MARTIN","Martin County, Texas"
52232,232,0.057,0.906,0.48,0.47,0.928,2014,"MARTIN","Martin County, Texas"
55682,255,0.019,0.981,0.207,0.172,0.936,2015,"MARTIN","Martin County, Texas"
63992,268,0.024,0.952,0.481,0.444,0.941,2016,"MARTIN","Martin County, Texas"
71115,271,0,1,0.394,0.333,0.944,2017,"MARTIN","Martin County, Texas"
69722,280,0,1,0.544,0.368,0.947,2018,"MARTIN","Martin County, Texas"
66610,273,0.015,0.97,0.929,0.929,0.942,2019,"MARTIN","Martin County, Texas"
38702,198,0,1,0.89,0.82,0.978,2010,"MASON","Mason County, Texas"
41462,196,0,0.959,0.79,0.63,0.974,2011,"MASON","Mason County, Texas"
44408,206,0,0.933,0.66,0.87,0.972,2012,"MASON","Mason County, Texas"
46865,205,0,1,0.87,0.85,0.965,2013,"MASON","Mason County, Texas"
45536,202,0,1,0.37,0.54,0.98,2014,"MASON","Mason County, Texas"
37654,217,0,1,0.65,0.925,0.983,2015,"MASON","Mason County, Texas"
38496,222,0,1,0.75,0.865,0.985,2016,"MASON","Mason County, Texas"
40949,214,0,0.981,0.86,0.895,0.978,2017,"MASON","Mason County, Texas"
40708,216,0,0.982,0.741,0.879,0.979,2018,"MASON","Mason County, Texas"
42276,223,0,0.967,1,0.867,0.976,2019,"MASON","Mason County, Texas"
43205,517,0.025,0.94875,0.72,0.7075,0.95025,2010,"MATAGORDA","Matagorda County, Texas"
43962,502.5,0.034,0.92775,0.705,0.675,0.94625,2011,"MATAGORDA","Matagorda County, Texas"
43146,496,0.02925,0.95325,0.7025,0.7175,0.95275,2012,"MATAGORDA","Matagorda County, Texas"
43096,480,0.04725,0.94,0.67,0.68,0.95,2013,"MATAGORDA","Matagorda County, Texas"
40410,486.25,0.03175,0.95525,0.4525,0.3875,0.951,2014,"MATAGORDA","Matagorda County, Texas"
40797,502.5,0.02925,0.9525,0.324,0.31425,0.9545,2015,"MATAGORDA","Matagorda County, Texas"
41253,505,0.034,0.92225,0.5095,0.31475,0.94975,2016,"MATAGORDA","Matagorda County, Texas"
44896,503.5,0.0395,0.9155,0.591,0.36,0.949,2017,"MATAGORDA","Matagorda County, Texas"
45500,494.75,0.032,0.93825,0.6425,0.46525,0.94125,2018,"MATAGORDA","Matagorda County, Texas"
48913,494.25,0.038,0.93725,0.66,0.4815,0.94175,2019,"MATAGORDA","Matagorda County, Texas"
28813,2114.5,0.1,0.824,0.71,0.595,0.9335,2010,"MAVERICK","Maverick County, Texas"
29504,2115.5,0.084,0.814,0.785,0.56,0.9335,2011,"MAVERICK","Maverick County, Texas"
30959,2085,0.0635,0.8515,0.58,0.765,0.9285,2012,"MAVERICK","Maverick County, Texas"
31395,2108.5,0.057,0.8495,0.65,0.68,0.9215,2013,"MAVERICK","Maverick County, Texas"
32536,2134,0.0635,0.8355,0.225,0.21,0.9395,2014,"MAVERICK","Maverick County, Texas"
33747,2231.5,0.0715,0.86,0.4225,0.3555,0.933,2015,"MAVERICK","Maverick County, Texas"
37155,2240,0.075,0.867,0.4665,0.3675,0.931,2016,"MAVERICK","Maverick County, Texas"
37734,2189,0.044,0.9215,0.4315,0.3265,0.928,2017,"MAVERICK","Maverick County, Texas"
38035,2201,0.04,0.9175,0.434,0.3265,0.9215,2018,"MAVERICK","Maverick County, Texas"
39625,2187,0.017,0.9495,0.3925,0.3315,0.923,2019,"MAVERICK","Maverick County, Texas"
34459,340,0.012,0.941,0.56,0.61,0.952,2010,"MCCULLOCH","McCulloch County, Texas"
37861,319,0.012,0.988,0.73,0.7,0.946,2011,"MCCULLOCH","McCulloch County, Texas"
36560,338,0,0.988,0.7,0.76,0.951,2012,"MCCULLOCH","McCulloch County, Texas"
39194,361,0,0.985,0.6,0.63,0.956,2013,"MCCULLOCH","McCulloch County, Texas"
40908,374,0,0.988,0.26,0.32,0.959,2014,"MCCULLOCH","McCulloch County, Texas"
40561,381,0.027,0.973,0.339,0.274,0.959,2015,"MCCULLOCH","McCulloch County, Texas"
40784,353,0,0.989,0.423,0.423,0.952,2016,"MCCULLOCH","McCulloch County, Texas"
42367,323,0,1,0.532,0.403,0.952,2017,"MCCULLOCH","McCulloch County, Texas"
45329,326,0,0.964,0.456,0.368,0.943,2018,"MCCULLOCH","McCulloch County, Texas"
47707,312,0,0.986,0.403,0.236,0.95,2019,"MCCULLOCH","McCulloch County, Texas"
40672,368.8,0.07764,0.78844,0.540434782608696,0.539130434782609,0.792034482758621,2010,"MCLENNAN","McLennan County, Texas"
41656,385.896551724138,0.056875,0.797583333333333,0.622727272727273,0.505909090909091,0.7905,2011,"MCLENNAN","McLennan County, Texas"
41589,399.107142857143,0.04676,0.77524,0.581304347826087,0.679565217391304,0.823269230769231,2012,"MCLENNAN","McLennan County, Texas"
41922,429.576923076923,0.0505909090909091,0.906090909090909,0.614090909090909,0.563181818181818,0.756730769230769,2013,"MCLENNAN","McLennan County, Texas"
42544,441.307692307692,0.0455454545454545,0.876227272727273,0.4405,0.3285,0.847583333333333,2014,"MCLENNAN","McLennan County, Texas"
42687,491.083333333333,0.0542380952380952,0.856333333333333,0.4637,0.37145,0.800272727272727,2015,"MCLENNAN","McLennan County, Texas"
44246,539.090909090909,0.0479,0.8943,0.46715,0.34615,0.805227272727273,2016,"MCLENNAN","McLennan County, Texas"
46262,550.181818181818,0.0526315789473684,0.907894736842105,0.56805,0.38985,0.815086956521739,2017,"MCLENNAN","McLennan County, Texas"
48199,547.681818181818,0.03805,0.8693,0.587380952380952,0.426047619047619,0.845409090909091,2018,"MCLENNAN","McLennan County, Texas"
49778,576.714285714286,0.0467368421052632,0.921157894736842,0.6268,0.50295,0.770045454545455,2019,"MCLENNAN","McLennan County, Texas"
49138,499.8,0.05725,0.8705,0.6425,0.7075,0.947,2010,"MEDINA","Medina County, Texas"
50101,627.25,0.05525,0.896,0.6275,0.67,0.94475,2011,"MEDINA","Medina County, Texas"
52206,637.5,0.05025,0.878,0.6925,0.645,0.95275,2012,"MEDINA","Medina County, Texas"
55326,636.25,0.0375,0.91825,0.6825,0.555,0.94875,2013,"MEDINA","Medina County, Texas"
56338,656.5,0.05525,0.92625,0.4575,0.3425,0.948,2014,"MEDINA","Medina County, Texas"
57338,677,0.039,0.949,0.4005,0.34125,0.94425,2015,"MEDINA","Medina County, Texas"
58333,711.5,0.06,0.91975,0.37725,0.27725,0.943,2016,"MEDINA","Medina County, Texas"
59305,739.25,0.057,0.93325,0.424,0.34875,0.94425,2017,"MEDINA","Medina County, Texas"
61059,760,0.0525,0.93025,0.5255,0.4675,0.94325,2018,"MEDINA","Medina County, Texas"
62599,776.75,0.0295,0.956,0.411,0.491,0.94525,2019,"MEDINA","Medina County, Texas"
40996,101,0.038,0.885,0.47,0.56,0.962,2010,"MENARD","Menard County, Texas"
41923,95,0,1,0.71,0.67,0.969,2011,"MENARD","Menard County, Texas"
35048,89,0,1,0.65,0.65,0.969,2012,"MENARD","Menard County, Texas"
31215,86,0,1,0.7,0.74,0.972,2013,"MENARD","Menard County, Texas"
34091,88,0.034,0.966,0.5,0.38,0.967,2014,"MENARD","Menard County, Texas"
34464,85,0,1,0.267,0.313,0.969,2015,"MENARD","Menard County, Texas"
37917,88,0.053,0.947,0.111,0.111,0.965,2016,"MENARD","Menard County, Texas"
37917,87,0,0.952,0.261,0.13,0.954,2017,"MENARD","Menard County, Texas"
40606,82,0,1,0.524,0.524,0.963,2018,"MENARD","Menard County, Texas"
36395,82,0,1,0.778,0.944,0.961,2019,"MENARD","Menard County, Texas"
54945,1023,0.08825,0.82625,0.5625,0.5225,0.9238,2010,"MIDLAND","Midland County, Texas"
57807,840.666666666667,0.10275,0.819,0.574,0.576,0.9238,2011,"MIDLAND","Midland County, Texas"
59391,870.166666666667,0.088,0.83175,0.642,0.682,0.899,2012,"MIDLAND","Midland County, Texas"
62993,862.833333333333,0.13425,0.78425,0.62,0.682,0.891666666666667,2013,"MIDLAND","Midland County, Texas"
66966,894.166666666667,0.11525,0.8015,0.44,0.372,0.882833333333333,2014,"MIDLAND","Midland County, Texas"
68806,918.333333333333,0.0936,0.8484,0.4096,0.3594,0.884666666666667,2015,"MIDLAND","Midland County, Texas"
71424,939.833333333333,0.0818,0.8622,0.4414,0.4144,0.8955,2016,"MIDLAND","Midland County, Texas"
75815,962.833333333333,0.0694,0.8774,0.5178,0.433,0.907166666666667,2017,"MIDLAND","Midland County, Texas"
78888,980.833333333333,0.0832,0.8526,0.5356,0.4262,0.888,2018,"MIDLAND","Midland County, Texas"
79421,980.166666666667,0.0776,0.884,0.5432,0.3694,0.8995,2019,"MIDLAND","Midland County, Texas"
39035,317.25,0.0275,0.93275,0.6925,0.64,0.94825,2010,"MILAM","Milam County, Texas"
39751,301,0.012,0.92525,0.74,0.595,0.952,2011,"MILAM","Milam County, Texas"
39170,294.5,0.0185,0.96325,0.645,0.7325,0.951,2012,"MILAM","Milam County, Texas"
37391,293.5,0.0275,0.92775,0.6825,0.6725,0.956,2013,"MILAM","Milam County, Texas"
37183,303.75,0.03,0.933,0.495,0.3825,0.95825,2014,"MILAM","Milam County, Texas"
38929,309.5,0.01725,0.97025,0.4425,0.446,0.9565,2015,"MILAM","Milam County, Texas"
39213,314.5,0.022,0.92725,0.3635,0.292,0.95725,2016,"MILAM","Milam County, Texas"
41768,331.75,0.01,0.9635,0.46625,0.331,0.9565,2017,"MILAM","Milam County, Texas"
47081,330.5,0.02925,0.94725,0.51925,0.3725,0.95075,2018,"MILAM","Milam County, Texas"
47902,323,0.032,0.9455,0.45475,0.3105,0.95675,2019,"MILAM","Milam County, Texas"
31895,181,0,1,0.84,0.77,0.969,2010,"MILLS","Mills County, Texas"
38138,186,0,1,0.77,0.82,0.966,2011,"MILLS","Mills County, Texas"
34984,177,0,1,0.74,0.76,0.971,2012,"MILLS","Mills County, Texas"
44213,184,0,0.978,0.74,0.87,0.972,2013,"MILLS","Mills County, Texas"
44241,136,0,1,0.54,0.54,0.968,2014,"MILLS","Mills County, Texas"
43920,101.666666666667,0,0.979,0.636,0.5,0.963,2015,"MILLS","Mills County, Texas"
44375,96,0,1,0.55,0.7,0.956,2016,"MILLS","Mills County, Texas"
46318,90.6666666666667,0.0165,0.4735,0.667,0.641,0.959,2017,"MILLS","Mills County, Texas"
41827,135,-0.005,0.483,0.707,0.585,0.96,2018,"MILLS","Mills County, Texas"
49306,116.5,0,0.953,0.604,0.472,0.4775,2019,"MILLS","Mills County, Texas"
37260,147,0.1255,0.865,0.66,0.82,0.938,2010,"MITCHELL","Mitchell County, Texas"
41281,147,0.0455,0.899,0.67,0.29,0.9375,2011,"MITCHELL","Mitchell County, Texas"
41082,147.5,0,0.9375,0.495,0.475,0.896,2012,"MITCHELL","Mitchell County, Texas"
42045,142.5,0.008,0.992,0.505,0.61,0.883,2013,"MITCHELL","Mitchell County, Texas"
45769,150,0.112,0.8585,0.19,0.2,0.8825,2014,"MITCHELL","Mitchell County, Texas"
49870,149,0.0935,0.845,0.2175,0.3555,0.8925,2015,"MITCHELL","Mitchell County, Texas"
51555,137,0.007,0.993,0.356,0.337,0.8475,2016,"MITCHELL","Mitchell County, Texas"
52194,127.5,0.0415,0.891,0.418,0.371,0.834,2017,"MITCHELL","Mitchell County, Texas"
49670,125,0.0625,0.9375,0.427,0.2455,0.8805,2018,"MITCHELL","Mitchell County, Texas"
51492,114.5,0.0455,0.9545,0.4705,0.2875,0.8855,2019,"MITCHELL","Mitchell County, Texas"
42482,333,0.0615,0.918,0.69,0.75,0.9565,2010,"MONTAGUE","Montague County, Texas"
43509,336,0.0345,0.925,0.685,0.63,0.955,2011,"MONTAGUE","Montague County, Texas"
45287,345.5,0.038,0.9535,0.69,0.735,0.9505,2012,"MONTAGUE","Montague County, Texas"
44231,348.5,0.05,0.9355,0.695,0.61,0.9525,2013,"MONTAGUE","Montague County, Texas"
45897,351.5,0.0365,0.905,0.3,0.33,0.95,2014,"MONTAGUE","Montague County, Texas"
46172,349.5,0.0195,0.9405,0.414,0.4225,0.9555,2015,"MONTAGUE","Montague County, Texas"
46383,356,0.0115,0.9555,0.4335,0.33,0.958,2016,"MONTAGUE","Montague County, Texas"
46592,370.5,0,0.981,0.563,0.363,0.9615,2017,"MONTAGUE","Montague County, Texas"
51774,385,0.0165,0.9675,0.4715,0.31,0.958,2018,"MONTAGUE","Montague County, Texas"
51765,367.5,0.004,0.988,0.459,0.232,0.9525,2019,"MONTAGUE","Montague County, Texas"
65620,1771.5,0.0321818181818182,0.898909090909091,0.666923076923077,0.678461538461538,0.934833333333333,2010,"MONTGOMERY","Montgomery County, Texas"
66657,1970.69230769231,0.0295833333333333,0.908416666666667,0.683846153846154,0.613846153846154,0.938846153846154,2011,"MONTGOMERY","Montgomery County, Texas"
66422,2009.61538461538,0.034,0.90775,0.660769230769231,0.727692307692308,0.941923076923077,2012,"MONTGOMERY","Montgomery County, Texas"
67766,1938.5,0.0400833333333333,0.892583333333333,0.69,0.647692307692308,0.871928571428571,2013,"MONTGOMERY","Montgomery County, Texas"
68840,1883.13333333333,0.0376923076923077,0.902692307692308,0.476923076923077,0.442307692307692,0.876066666666667,2014,"MONTGOMERY","Montgomery County, Texas"
68838,1981.66666666667,0.0325384615384615,0.905769230769231,0.585692307692308,0.502846153846154,0.877,2015,"MONTGOMERY","Montgomery County, Texas"
70805,2060.73333333333,0.0324615384615385,0.905615384615385,0.580714285714286,0.500214285714286,0.880666666666667,2016,"MONTGOMERY","Montgomery County, Texas"
74323,2127.13333333333,0.0237692307692308,0.926461538461538,0.649285714285714,0.508142857142857,0.881466666666667,2017,"MONTGOMERY","Montgomery County, Texas"
77416,1960.4375,0.0340769230769231,0.918769230769231,0.6478,0.4802,0.878266666666667,2018,"MONTGOMERY","Montgomery County, Texas"
80902,1973.875,0.028,0.921071428571429,0.679066666666667,0.508333333333333,0.941066666666667,2019,"MONTGOMERY","Montgomery County, Texas"
44216,442.666666666667,0.00566666666666667,0.896666666666667,0.456666666666667,0.546666666666667,0.908,2010,"MOORE","Moore County, Texas"
48394,433,0.00866666666666667,0.859666666666667,0.426666666666667,0.38,0.899333333333333,2011,"MOORE","Moore County, Texas"
48489,440,0.00833333333333333,0.832,0.6,0.553333333333333,0.879666666666667,2012,"MOORE","Moore County, Texas"
51181,451,0.016,0.941666666666667,0.53,0.446666666666667,0.892666666666667,2013,"MOORE","Moore County, Texas"
48149,440.666666666667,0.00866666666666667,0.925,0.32,0.253333333333333,0.943,2014,"MOORE","Moore County, Texas"
49802,454,0,0.957666666666667,0.408333333333333,0.350333333333333,0.944666666666667,2015,"MOORE","Moore County, Texas"
50552,451.333333333333,0.00133333333333333,0.973666666666667,0.295666666666667,0.265333333333333,0.949,2016,"MOORE","Moore County, Texas"
52469,424.333333333333,0,0.979666666666667,0.459666666666667,0.312333333333333,0.949333333333333,2017,"MOORE","Moore County, Texas"
51527,430,0.015,0.974666666666667,0.524333333333333,0.448666666666667,0.954333333333333,2018,"MOORE","Moore County, Texas"
54871,431.333333333333,0,0.992,0.559333333333333,0.473,0.958,2019,"MOORE","Moore County, Texas"
38843,330,0.0105,0.938,0.48,0.565,0.9465,2010,"MORRIS","Morris County, Texas"
39698,323.5,0.052,0.9065,0.66,0.505,0.9515,2011,"MORRIS","Morris County, Texas"
39122,312.5,0.019,0.9505,0.545,0.66,0.9545,2012,"MORRIS","Morris County, Texas"
37849,300.5,0.028,0.9605,0.595,0.64,0.961,2013,"MORRIS","Morris County, Texas"
39387,295.5,0.0235,0.969,0.305,0.295,0.955,2014,"MORRIS","Morris County, Texas"
39453,292,0.022,0.9555,0.347,0.3065,0.957,2015,"MORRIS","Morris County, Texas"
37902,269,0.025,0.9555,0.3095,0.227,0.954,2016,"MORRIS","Morris County, Texas"
40227,261.5,0.0345,0.9175,0.415,0.175,0.9475,2017,"MORRIS","Morris County, Texas"
42961,266.5,0.017,0.9575,0.674,0.51,0.9475,2018,"MORRIS","Morris County, Texas"
41359,263,0.0315,0.9615,0.6015,0.4945,0.941,2019,"MORRIS","Morris County, Texas"
33189,425.333333333333,0.0352,0.9352,0.593333333333333,0.588333333333333,0.943666666666667,2010,"NACOGDOCHES","Nacogdoches County, Texas"
35378,426,0.0463333333333333,0.879333333333333,0.626666666666667,0.588333333333333,0.937333333333333,2011,"NACOGDOCHES","Nacogdoches County, Texas"
35641,432.666666666667,0.0495,0.871833333333333,0.6,0.758333333333333,0.9345,2012,"NACOGDOCHES","Nacogdoches County, Texas"
36777,429.166666666667,0.0995,0.831666666666667,0.598333333333333,0.658333333333333,0.919333333333333,2013,"NACOGDOCHES","Nacogdoches County, Texas"
39126,430.166666666667,0.105166666666667,0.851,0.393333333333333,0.338333333333333,0.938833333333333,2014,"NACOGDOCHES","Nacogdoches County, Texas"
39538,436.333333333333,0.0896666666666667,0.859,0.4125,0.353333333333333,0.948166666666667,2015,"NACOGDOCHES","Nacogdoches County, Texas"
38915,435.166666666667,0.0555,0.878,0.447833333333333,0.368,0.9445,2016,"NACOGDOCHES","Nacogdoches County, Texas"
41482,435,0.0508333333333333,0.896,0.437833333333333,0.398333333333333,0.939,2017,"NACOGDOCHES","Nacogdoches County, Texas"
43598,437.166666666667,0.033,0.916333333333333,0.496166666666667,0.385,0.931,2018,"NACOGDOCHES","Nacogdoches County, Texas"
44847,445.833333333333,0.0256666666666667,0.932,0.453,0.341166666666667,0.920833333333333,2019,"NACOGDOCHES","Nacogdoches County, Texas"
41654,532.75,0.045,0.9145,0.6075,0.635,0.95675,2010,"NAVARRO","Navarro County, Texas"
41074,539,0.03575,0.9165,0.6425,0.55,0.95925,2011,"NAVARRO","Navarro County, Texas"
41511,557.75,0.0375,0.908,0.5725,0.6525,0.96,2012,"NAVARRO","Navarro County, Texas"
40795,574.75,0.025,0.945,0.605,0.6275,0.9605,2013,"NAVARRO","Navarro County, Texas"
40976,555.5,0.0095,0.968,0.29,0.245,0.95525,2014,"NAVARRO","Navarro County, Texas"
41505,564.5,0.01575,0.96925,0.445,0.40925,0.95125,2015,"NAVARRO","Navarro County, Texas"
43388,570.75,0.02125,0.9645,0.453,0.32325,0.9555,2016,"NAVARRO","Navarro County, Texas"
45103,583.25,0.0095,0.9815,0.5485,0.3795,0.9555,2017,"NAVARRO","Navarro County, Texas"
47920,604,0.02275,0.96525,0.641,0.5,0.95325,2018,"NAVARRO","Navarro County, Texas"
48529,599.75,0.0165,0.966,0.61125,0.4915,0.9505,2019,"NAVARRO","Navarro County, Texas"
37452,208.333333333333,0.0113333333333333,0.979,0.57,0.556666666666667,0.951333333333333,2010,"NEWTON","Newton County, Texas"
38409,198,0.04,0.940666666666667,0.68,0.443333333333333,0.952,2011,"NEWTON","Newton County, Texas"
38574,203.333333333333,0.0216666666666667,0.953,0.48,0.68,0.952666666666667,2012,"NEWTON","Newton County, Texas"
37246,206,0.0253333333333333,0.935333333333333,0.466666666666667,0.466666666666667,0.946333333333333,2013,"NEWTON","Newton County, Texas"
36890,193,0.0156666666666667,0.984333333333333,0.31,0.27,0.948333333333333,2014,"NEWTON","Newton County, Texas"
38144,196,0.0113333333333333,0.978666666666667,0.268333333333333,0.208,0.946333333333333,2015,"NEWTON","Newton County, Texas"
36829,199.333333333333,0.05,0.917666666666667,0.303666666666667,0.227333333333333,0.937,2016,"NEWTON","Newton County, Texas"
40180,188.333333333333,0.0486666666666667,0.929666666666667,0.422,0.196333333333333,0.939666666666667,2017,"NEWTON","Newton County, Texas"
40950,182.666666666667,0.038,0.957333333333333,0.352666666666667,0.123666666666667,0.941333333333333,2018,"NEWTON","Newton County, Texas"
40101,174.333333333333,0.0316666666666667,0.918333333333333,0.410333333333333,0.211666666666667,0.940333333333333,2019,"NEWTON","Newton County, Texas"
37102,273,0.069,0.867,0.58,0.62,0.945,2010,"NOLAN","Nolan County, Texas"
37177,181.666666666667,0.02,0.96,0.325,0.345,0.95,2011,"NOLAN","Nolan County, Texas"
37671,175,0.01,0.98,0.66,0.515,0.568666666666667,2012,"NOLAN","Nolan County, Texas"
36806,179,0.018,0.982,0.333333333333333,0.293333333333333,0.531333333333333,2013,"NOLAN","Nolan County, Texas"
37342,172,0.02,0.969,0.23,0.175,0.560333333333333,2014,"NOLAN","Nolan County, Texas"
37102,179,0.165,0.805,0.338,0.2295,0.585333333333333,2015,"NOLAN","Nolan County, Texas"
38411,185.666666666667,0.139,0.7965,0.3255,0.2525,0.561666666666667,2016,"NOLAN","Nolan County, Texas"
42019,184.333333333333,0.0656666666666667,0.525,0.3555,0.2075,0.8515,2017,"NOLAN","Nolan County, Texas"
44346,276,0.1155,0.779,0.373,0.231,0.8685,2018,"NOLAN","Nolan County, Texas"
45537,284,0.254,0.6995,0.211,0.125,0.8705,2019,"NOLAN","Nolan County, Texas"
43280,786.571428571429,0.0932,0.67095,0.548823529411765,0.557058823529412,0.92205,2010,"NUECES","Nueces County, Texas"
44815,833.35,0.0943333333333333,0.7565,0.626875,0.594666666666667,0.879142857142857,2011,"NUECES","Nueces County, Texas"
46499,842.75,0.0739473684210526,0.782578947368421,0.595882352941176,0.644117647058824,0.870047619047619,2012,"NUECES","Nueces County, Texas"
47057,811.904761904762,0.0754736842105263,0.791263157894737,0.678125,0.6,0.876368421052632,2013,"NUECES","Nueces County, Texas"
49368,782.681818181818,0.071,0.796444444444444,0.355789473684211,0.261052631578947,0.8793,2014,"NUECES","Nueces County, Texas"
50337,797.272727272727,0.0608888888888889,0.799222222222222,0.38021052631579,0.298789473684211,0.881818181818182,2015,"NUECES","Nueces County, Texas"
51882,813.045454545455,0.0545625,0.855,0.439,0.294761904761905,0.881363636363636,2016,"NUECES","Nueces County, Texas"
53317,851.809523809524,0.0455882352941176,0.871,0.476333333333333,0.330809523809524,0.921181818181818,2017,"NUECES","Nueces County, Texas"
